gender,age,income,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
0,23.0,43664.0,Technology,0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,4.0,1
0,23.0,43664.0,Technology,0,2.0,7.0,6.0,4.0,4.0,4.0,5.0,4.0,1
0,23.0,43664.0,Technology,0,6.0,8.0,8.0,6.0,7.0,5.0,6.0,6.0,1
0,23.0,43664.0,Technology,0,2.0,8.0,7.0,2.0,7.0,2.0,3.0,3.0,1
0,23.0,43664.0,Technology,0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1
0,22.0,48441.0,Other,0,2.0,6.0,6.0,6.0,6.0,5.503191180736873,3.0,3.0,1
0,22.0,48441.0,Other,0,1.0,4.0,6.0,2.0,6.0,1.0,2.0,2.0,1
0,22.0,48441.0,Other,0,1.0,6.0,7.0,6.0,4.0,3.0,2.0,3.0,1
0,22.0,48441.0,Other,0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,1
0,22.0,48441.0,Other,0,3.0,6.0,6.0,4.0,5.0,1.0,1.0,2.0,1
0,22.0,48441.0,Other,1,8.0,7.0,6.0,6.0,4.0,4.0,6.0,5.0,1
0,22.0,48441.0,Other,0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,1
0,22.0,48441.0,Other,0,4.0,6.0,4.0,5.0,6.0,7.0,3.0,1.0,1
0,22.0,48441.0,Other,0,4.0,5.0,4.0,5.0,6.0,5.503191180736873,2.0,3.0,1
0,22.0,48441.0,Other,1,6.0,5.0,6.0,7.0,8.0,4.0,4.0,4.0,1
0,22.0,48441.0,Other,0,1.0,3.0,7.0,1.0,4.0,2.0,1.0,3.0,1
0,22.0,48441.0,Other,0,6.0,4.0,8.0,3.0,8.0,2.0,3.0,3.0,1
0,22.0,48441.0,Other,0,2.0,4.0,7.0,3.0,6.0,2.0,1.0,2.0,1
0,22.0,48441.0,Other,0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,1.0,1
0,22.0,61152.0,Social Work,0,4.0,9.0,4.0,4.0,5.0,5.503191180736873,5.0,4.0,1
0,22.0,61152.0,Social Work,0,4.0,8.0,6.0,3.0,6.0,5.503191180736873,4.0,4.0,1
0,22.0,61152.0,Social Work,0,6.0,8.0,7.0,5.0,5.0,5.503191180736873,6.0,3.0,1
0,22.0,61152.0,Social Work,0,5.0,7.0,5.0,3.0,5.0,5.503191180736873,5.0,4.0,1
0,22.0,61152.0,Social Work,1,8.0,6.0,7.0,3.0,7.0,2.0,6.0,4.0,1
0,22.0,61152.0,Social Work,1,6.0,8.0,7.0,4.0,7.0,2.0,6.0,4.0,1
0,22.0,61152.0,Social Work,1,8.0,6.0,6.0,5.0,6.7824285122254455,5.503191180736873,7.0,4.0,1
0,22.0,61152.0,Social Work,0,5.0,6.0,6.0,7.0,6.0,5.503191180736873,6.0,4.0,1
0,22.0,61152.0,Social Work,1,8.0,7.0,8.0,8.0,8.0,6.0,8.0,5.0,1
0,22.0,61152.0,Social Work,0,7.0,5.0,6.0,8.0,6.0,4.0,5.0,6.0,1
0,22.0,61152.0,Social Work,1,7.0,7.0,7.0,7.0,7.0,5.503191180736873,7.0,5.0,1
0,22.0,61152.0,Social Work,1,6.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0,1
0,22.0,61152.0,Social Work,1,6.0,8.0,8.0,5.0,7.0,5.0,8.0,7.0,1
0,22.0,61152.0,Social Work,1,9.0,8.0,8.0,5.0,7.0,5.503191180736873,8.0,5.0,1
0,22.0,61152.0,Social Work,0,6.0,7.0,6.0,4.0,6.0,5.0,6.0,4.0,1
0,22.0,61152.0,Social Work,1,6.0,8.0,7.0,6.0,5.0,3.0,6.0,6.0,1
0,23.0,45608.46367521367,Legal,0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,1
0,23.0,45608.46367521367,Legal,0,8.0,9.0,8.0,5.0,9.0,5.0,8.0,5.0,1
0,23.0,45608.46367521367,Legal,0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,1
0,23.0,45608.46367521367,Legal,0,4.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,1
0,23.0,45608.46367521367,Legal,0,6.0,9.0,7.0,5.0,6.0,3.0,7.0,4.0,1
0,23.0,45608.46367521367,Legal,0,4.0,5.0,5.0,2.0,6.0,5.0,4.0,3.0,1
0,23.0,45608.46367521367,Legal,0,8.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,1
0,23.0,45608.46367521367,Legal,0,5.0,5.0,5.0,7.0,7.0,6.0,8.0,6.0,1
0,23.0,45608.46367521367,Legal,0,7.0,7.0,5.0,7.0,5.0,7.0,8.0,7.0,1
0,23.0,45608.46367521367,Legal,1,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,1
0,23.0,45608.46367521367,Legal,1,7.0,7.0,8.0,8.0,7.0,7.0,8.0,4.0,1
0,23.0,45608.46367521367,Legal,0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,1
0,23.0,45608.46367521367,Legal,0,3.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,1
0,23.0,45608.46367521367,Legal,1,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,1
0,23.0,45608.46367521367,Legal,0,3.0,5.0,8.0,4.0,7.0,6.0,6.0,5.0,1
0,23.0,45608.46367521367,Legal,1,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0,1
0,24.0,36485.0,Legal,0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,1
0,24.0,36485.0,Legal,0,3.0,6.0,6.0,3.0,6.0,2.0,6.147527579493834,5.22648790058862,1
0,24.0,36485.0,Legal,0,4.0,5.0,6.0,5.0,6.0,4.0,5.0,3.0,1
0,24.0,36485.0,Legal,0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,1
0,24.0,36485.0,Legal,0,4.0,6.0,7.0,5.0,8.0,5.0,5.0,4.0,1
0,24.0,36485.0,Legal,0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,4.0,1
0,24.0,36485.0,Legal,0,9.0,6.0,7.0,7.0,6.0,5.0,7.0,4.0,1
0,24.0,36485.0,Legal,0,2.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0,1
0,24.0,36485.0,Legal,1,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,1
0,24.0,36485.0,Legal,1,7.0,8.0,8.0,6.0,7.0,5.0,7.0,8.0,1
0,24.0,36485.0,Legal,1,9.0,7.0,8.0,9.0,8.0,8.0,9.0,9.0,1
0,24.0,36485.0,Legal,0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,1
0,24.0,36485.0,Legal,0,3.0,8.0,8.0,5.0,5.0,5.0,6.0,4.0,1
0,24.0,36485.0,Legal,0,7.0,7.0,7.0,6.0,6.0,6.0,6.5,6.0,1
0,24.0,36485.0,Legal,0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,1
0,24.0,36485.0,Legal,1,9.0,8.0,7.0,10.0,9.0,8.0,8.5,9.0,1
0,27.0,48216.65298013245,Education,0,4.0,8.0,7.0,9.0,6.7824285122254455,6.0,5.0,5.0,1
0,27.0,48216.65298013245,Education,0,7.0,8.0,9.0,6.412024232846043,9.0,7.0,7.0,5.0,1
0,27.0,48216.65298013245,Education,0,5.0,6.0,6.0,7.0,8.0,5.503191180736873,6.0,5.0,1
0,27.0,48216.65298013245,Education,0,5.0,7.0,7.0,6.0,9.0,5.0,5.0,3.0,1
0,27.0,48216.65298013245,Education,0,5.0,7.0,9.0,5.0,4.0,6.0,6.0,3.0,1
0,27.0,48216.65298013245,Education,0,8.0,8.0,9.0,5.0,9.0,6.0,8.0,5.0,1
0,27.0,48216.65298013245,Education,0,8.0,9.0,8.0,6.412024232846043,8.0,7.0,8.0,5.0,1
0,27.0,48216.65298013245,Education,0,7.0,9.0,8.0,7.0,8.0,8.0,6.0,5.0,1
0,27.0,48216.65298013245,Education,0,7.0,8.0,7.0,9.0,6.0,4.0,7.0,2.0,1
0,27.0,48216.65298013245,Education,0,6.0,8.0,9.0,9.0,6.0,6.0,7.0,5.0,1
0,27.0,48216.65298013245,Education,0,7.0,8.0,8.0,9.0,8.0,4.0,6.0,3.0,1
0,27.0,48216.65298013245,Education,0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,3.0,1
0,27.0,48216.65298013245,Education,0,4.0,7.0,6.0,6.0,9.0,4.0,5.0,3.0,1
0,27.0,48216.65298013245,Education,0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0,1
0,27.0,48216.65298013245,Education,0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0,1
0,27.0,48216.65298013245,Education,0,8.0,8.0,7.0,9.0,7.0,5.0,7.0,3.0,1
0,30.0,41507.0,Entertainment,1,6.0,8.0,7.0,10.0,7.0,4.0,8.0,5.0,1
0,30.0,41507.0,Entertainment,0,2.0,6.0,7.0,4.0,6.0,2.0,5.0,2.0,1
0,30.0,41507.0,Entertainment,0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,3.0,1
0,30.0,41507.0,Entertainment,1,5.0,7.0,7.0,5.0,7.0,5.0,6.0,3.0,1
0,30.0,41507.0,Entertainment,0,5.0,6.0,6.0,2.0,5.0,7.0,4.0,2.0,1
0,30.0,41507.0,Entertainment,0,6.0,6.0,7.0,3.0,7.0,3.0,5.0,2.0,1
0,30.0,41507.0,Entertainment,0,8.0,7.0,9.0,5.0,6.0,4.0,6.0,2.0,1
0,30.0,41507.0,Entertainment,0,4.0,5.0,6.0,7.0,7.0,4.0,6.0,2.0,1
0,30.0,41507.0,Entertainment,1,8.0,7.0,6.0,6.0,7.0,8.0,7.0,3.0,1
0,30.0,41507.0,Entertainment,0,6.0,7.0,8.0,5.0,7.0,5.0,7.0,2.0,1
0,30.0,41507.0,Entertainment,1,7.0,9.0,7.0,7.0,10.0,5.0,7.0,3.0,1
0,30.0,41507.0,Entertainment,0,7.0,5.0,9.0,1.0,9.0,2.0,3.0,1.0,1
0,30.0,41507.0,Entertainment,1,9.0,9.0,8.0,9.0,7.0,9.0,8.0,4.0,1
0,30.0,41507.0,Entertainment,0,8.0,7.0,5.0,6.0,7.0,4.0,6.0,3.0,1
0,30.0,41507.0,Entertainment,0,5.0,6.0,5.0,5.0,6.0,8.0,5.0,2.0,1
0,30.0,41507.0,Entertainment,0,7.0,7.0,6.0,6.0,6.0,4.0,5.0,2.0,1
0,21.0,42727.24849699399,Other,0,4.0,4.0,5.0,4.0,4.0,5.503191180736873,5.0,6.0,1
0,21.0,42727.24849699399,Other,0,3.0,4.0,7.0,4.0,4.0,5.503191180736873,5.0,7.0,1
0,21.0,42727.24849699399,Other,0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,1
0,21.0,42727.24849699399,Other,0,4.0,4.0,6.0,4.0,6.0,5.503191180736873,5.0,4.0,1
0,21.0,42727.24849699399,Other,0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,1
0,21.0,42727.24849699399,Other,0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,1
0,21.0,42727.24849699399,Other,1,9.0,8.0,9.0,7.0,8.0,5.503191180736873,8.0,8.0,1
0,21.0,42727.24849699399,Other,0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,4.0,1
0,21.0,42727.24849699399,Other,0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1
0,21.0,42727.24849699399,Other,1,7.0,8.0,8.0,7.0,8.0,6.0,7.0,7.0,1
0,21.0,42727.24849699399,Other,0,4.0,4.0,6.0,6.0,7.0,4.0,5.0,5.0,1
0,21.0,42727.24849699399,Other,0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1
0,21.0,42727.24849699399,Other,0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,1
0,21.0,42727.24849699399,Other,0,5.0,4.0,6.0,3.0,7.0,3.0,5.0,4.0,1
0,21.0,42727.24849699399,Other,0,4.0,6.0,6.0,5.0,7.0,3.0,5.0,4.0,1
0,21.0,42727.24849699399,Other,0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0,1
0,25.0,17134.0,Finance,1,6.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,1
0,25.0,17134.0,Finance,0,5.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,1
0,25.0,17134.0,Finance,0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,6.0,1
0,25.0,17134.0,Finance,0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,1
0,25.0,17134.0,Finance,0,5.0,8.0,7.0,7.0,7.0,5.0,6.0,6.0,1
0,25.0,17134.0,Finance,1,7.0,8.0,9.0,7.0,8.0,9.0,8.0,8.0,1
0,25.0,17134.0,Finance,1,8.0,8.0,9.0,9.0,8.0,10.0,8.0,8.0,1
0,25.0,17134.0,Finance,0,5.0,6.0,8.0,8.0,7.0,8.0,6.0,8.0,1
0,25.0,17134.0,Finance,1,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,1
0,25.0,17134.0,Finance,1,7.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,1
0,25.0,17134.0,Finance,1,6.0,8.0,8.0,10.0,8.0,9.0,8.0,10.0,1
0,25.0,17134.0,Finance,1,8.0,8.0,6.0,6.0,7.0,6.0,7.0,5.0,1
0,25.0,17134.0,Finance,0,6.0,7.0,10.0,7.0,7.0,9.0,7.0,8.0,1
0,25.0,17134.0,Finance,1,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,1
0,25.0,17134.0,Finance,0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,8.0,1
0,25.0,17134.0,Finance,0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,1
0,26.0,43211.114391143914,Healthcare,0,2.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,1
0,26.0,43211.114391143914,Healthcare,0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,6.0,1
0,26.0,43211.114391143914,Healthcare,1,4.0,5.0,8.0,8.0,10.0,8.0,8.0,5.0,1
0,26.0,43211.114391143914,Healthcare,0,5.0,4.0,8.0,5.0,8.0,3.0,5.0,3.0,1
0,26.0,43211.114391143914,Healthcare,0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,6.0,1
0,26.0,43211.114391143914,Healthcare,1,9.0,8.0,8.0,5.0,6.0,7.0,7.0,6.0,1
0,26.0,43211.114391143914,Healthcare,0,3.0,4.0,6.0,4.0,5.0,2.0,4.0,5.0,1
0,26.0,43211.114391143914,Healthcare,0,5.0,6.0,8.0,6.0,8.0,4.0,5.0,5.0,1
0,27.0,30038.0,Consulting,0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,6.0,1
0,27.0,30038.0,Consulting,0,2.0,5.0,6.0,3.0,4.0,3.0,3.0,5.0,1
0,27.0,30038.0,Consulting,1,4.0,4.0,6.0,7.0,5.0,4.0,4.0,5.0,1
0,27.0,30038.0,Consulting,0,4.0,7.0,8.0,2.0,6.0,2.0,3.0,2.0,1
0,27.0,30038.0,Consulting,1,7.0,6.0,8.0,6.0,9.0,6.0,7.0,7.0,1
0,27.0,30038.0,Consulting,0,6.0,4.0,7.0,4.0,5.0,2.0,4.0,3.0,1
0,27.0,30038.0,Consulting,1,8.0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,1
0,27.0,30038.0,Consulting,0,3.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,1
0,27.0,30038.0,Consulting,1,8.0,5.0,6.0,9.0,4.0,6.0,7.0,6.0,1
0,27.0,30038.0,Consulting,0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,1
0,27.0,30038.0,Consulting,1,6.0,3.0,6.0,8.0,4.0,4.0,5.0,4.0,1
0,27.0,30038.0,Consulting,1,7.0,4.0,7.0,7.0,6.0,8.0,6.0,2.0,1
0,27.0,30038.0,Consulting,1,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,1
0,27.0,30038.0,Consulting,1,7.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0,1
0,27.0,30038.0,Consulting,0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1
0,27.0,30038.0,Consulting,1,5.0,7.0,6.0,7.0,4.0,5.0,4.0,4.0,1
0,23.0,33772.0,Legal,0,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0,1
0,23.0,33772.0,Legal,0,8.0,8.0,10.0,7.0,7.0,7.0,8.0,1.0,1
0,23.0,33772.0,Legal,0,3.0,7.0,10.0,4.0,8.0,2.0,5.0,1.0,1
0,23.0,33772.0,Legal,0,5.0,10.0,7.0,4.0,5.0,7.0,5.0,1.0,1
0,23.0,33772.0,Legal,0,6.0,6.0,8.0,3.0,8.0,3.0,4.0,1.0,1
0,23.0,33772.0,Legal,0,10.0,6.0,6.0,9.0,5.0,3.0,6.0,2.0,1
0,23.0,33772.0,Legal,0,7.0,9.0,7.0,7.0,4.0,3.0,8.0,2.0,1
0,23.0,33772.0,Legal,1,8.0,6.0,5.0,8.0,5.0,3.0,8.0,4.0,1
0,23.0,33772.0,Legal,1,9.0,9.0,9.0,8.0,5.0,3.0,7.0,2.0,1
0,23.0,33772.0,Legal,1,8.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,1
0,23.0,33772.0,Legal,0,8.0,7.0,9.0,8.0,8.0,3.0,7.0,1.0,1
0,23.0,33772.0,Legal,0,2.0,9.0,9.0,3.0,8.0,3.0,6.0,2.0,1
0,23.0,33772.0,Legal,0,3.0,9.0,9.0,3.0,9.0,5.0,2.0,1.0,1
0,23.0,33772.0,Legal,0,3.0,9.0,9.0,5.0,9.0,5.0,5.0,1.0,1
0,23.0,33772.0,Legal,1,8.0,8.0,8.0,8.0,9.0,8.0,9.0,6.0,1
0,24.0,24997.0,Legal,1,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,1
0,24.0,24997.0,Legal,0,3.0,10.0,9.0,6.0,8.0,5.503191180736873,5.0,5.0,1
0,24.0,24997.0,Legal,1,5.0,5.0,9.0,7.0,9.0,5.503191180736873,6.5,6.0,1
0,24.0,24997.0,Legal,1,7.0,9.0,8.0,7.0,6.0,5.0,8.0,7.0,1
0,24.0,24997.0,Legal,0,4.0,7.0,7.0,4.0,5.0,1.0,2.0,1.0,1
0,24.0,24997.0,Legal,0,4.0,5.0,7.0,1.0,5.0,1.0,5.0,1.0,1
0,24.0,24997.0,Legal,0,8.0,6.0,9.0,9.0,6.0,5.503191180736873,5.0,2.0,1
0,24.0,24997.0,Legal,1,5.0,5.0,8.0,8.0,5.0,7.0,7.0,5.0,1
0,24.0,24997.0,Legal,1,8.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0,1
0,24.0,24997.0,Legal,0,5.0,7.0,7.0,7.0,9.0,5.503191180736873,6.0,3.0,1
0,24.0,24997.0,Legal,1,5.0,6.0,8.0,10.0,8.0,5.503191180736873,7.0,5.0,1
0,24.0,24997.0,Legal,1,3.0,9.0,9.0,6.0,9.0,5.503191180736873,6.0,2.0,1
0,24.0,24997.0,Legal,1,8.0,7.0,9.0,5.0,5.0,5.503191180736873,7.0,5.0,1
0,24.0,24997.0,Legal,0,4.0,8.0,8.0,5.0,6.0,5.503191180736873,5.0,3.0,1
0,24.0,24997.0,Legal,0,6.0,7.0,8.0,10.0,7.0,5.503191180736873,7.0,3.0,1
1,25.0,42096.0,Technology,0,3.0,10.0,10.0,6.0,4.0,7.0,4.0,1.0,1
1,25.0,42096.0,Technology,0,4.0,10.0,8.0,8.0,6.0,4.0,3.0,1.0,1
1,25.0,42096.0,Technology,0,5.0,4.0,3.0,7.0,4.0,3.0,1.0,1.0,1
1,25.0,42096.0,Technology,0,5.0,10.0,9.0,9.0,8.0,5.0,2.0,3.0,1
1,25.0,42096.0,Technology,0,8.0,10.0,9.0,9.0,8.0,4.0,3.0,1.0,1
1,25.0,42096.0,Technology,0,8.0,9.0,9.0,8.0,7.0,4.0,3.0,1.0,1
1,25.0,42096.0,Technology,0,9.0,8.0,6.0,8.0,7.0,5.0,5.0,2.0,1
1,25.0,42096.0,Technology,0,8.0,8.0,7.0,8.0,7.0,3.0,6.0,2.0,1
1,25.0,42096.0,Technology,0,5.0,6.0,3.0,4.0,3.0,3.0,1.0,5.22648790058862,1
1,25.0,42096.0,Technology,0,6.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0,1
1,25.0,42096.0,Technology,0,7.0,5.0,4.0,4.0,8.0,3.0,2.0,1.0,1
1,25.0,42096.0,Technology,0,8.0,10.0,10.0,7.0,8.0,4.0,5.0,1.0,1
1,25.0,42096.0,Technology,0,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0,1
1,25.0,42096.0,Technology,0,8.0,7.0,6.0,8.0,6.0,4.0,5.0,2.0,1
1,25.0,42096.0,Technology,0,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0,1
1,25.0,42096.0,Technology,0,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0,1
1,25.0,42096.0,Technology,0,4.0,6.0,8.0,7.0,6.0,3.0,1.0,1.0,1
1,25.0,42096.0,Technology,0,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0,1
1,25.0,42096.0,Technology,0,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,8.0,8.0,8.0,8.0,8.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,5.0,5.0,5.0,5.0,5.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,5.0,5.0,5.0,5.0,5.0,5.503191180736873,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,8.0,8.0,8.0,8.0,8.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,8.0,8.0,8.0,8.0,8.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,10.0,10.0,10.0,10.0,10.0,5.503191180736873,7.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,8.0,8.0,8.0,8.0,8.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,10.0,10.0,10.0,10.0,10.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,10.0,10.0,10.0,10.0,10.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,1,10.0,10.0,10.0,10.0,10.0,5.503191180736873,8.0,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,10.0,5.0,10.0,5.0,5.0,5.503191180736873,6.147527579493834,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,6.147527579493834,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,6.147527579493834,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,5.0,5.0,5.503191180736873,6.147527579493834,5.22648790058862,1
1,30.0,45608.46367521367,Legal,0,5.0,5.0,5.0,10.0,5.0,5.503191180736873,6.147527579493834,1.0,1
1,23.0,28891.0,Engineering,0,3.0,10.0,9.0,5.0,9.0,2.0,6.0,7.0,1
1,23.0,28891.0,Engineering,0,3.0,6.0,8.0,5.0,5.0,1.0,2.0,1.0,1
1,23.0,28891.0,Engineering,0,6.0,10.0,9.0,8.0,9.0,5.503191180736873,8.0,8.0,1
1,23.0,28891.0,Engineering,0,7.0,6.0,7.0,9.0,8.0,2.0,3.0,1.0,1
1,23.0,28891.0,Engineering,1,8.0,9.0,7.0,7.0,5.0,5.503191180736873,8.0,6.0,1
1,23.0,28891.0,Engineering,1,7.0,8.0,8.0,9.0,8.0,5.503191180736873,7.0,4.0,1
1,23.0,28891.0,Engineering,1,8.0,9.0,8.0,9.0,8.0,5.503191180736873,9.0,6.0,1
1,23.0,28891.0,Engineering,1,7.0,10.0,9.0,8.0,9.0,5.503191180736873,8.0,6.0,1
1,23.0,28891.0,Engineering,0,3.0,8.0,7.0,5.0,8.0,5.503191180736873,4.0,1.0,1
1,23.0,28891.0,Engineering,0,4.0,7.0,7.0,6.0,6.0,5.503191180736873,6.0,2.0,1
1,23.0,28891.0,Engineering,0,8.0,7.0,8.0,2.0,9.0,5.503191180736873,4.0,3.0,1
1,23.0,28891.0,Engineering,0,5.0,9.0,10.0,8.0,10.0,4.0,5.0,4.0,1
1,23.0,28891.0,Engineering,0,6.0,10.0,10.0,8.0,10.0,6.0,6.0,2.0,1
1,23.0,28891.0,Engineering,0,6.0,9.0,7.0,6.0,6.0,3.0,5.0,6.0,1
1,23.0,28891.0,Engineering,0,3.0,8.0,7.0,7.0,10.0,4.0,4.0,1.0,1
1,23.0,28891.0,Engineering,0,4.0,7.0,7.0,5.0,6.0,5.503191180736873,4.0,3.0,1
1,23.0,28891.0,Engineering,0,4.0,8.0,9.0,6.0,4.0,5.503191180736873,4.0,2.0,1
1,23.0,28891.0,Engineering,0,6.0,10.0,9.0,8.0,10.0,5.503191180736873,8.0,5.0,1
1,23.0,28891.0,Engineering,0,4.0,9.0,8.0,6.0,6.0,5.0,6.0,2.0,1
1,24.0,48216.65298013245,Education,0,4.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0,1
1,24.0,48216.65298013245,Education,0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,2.0,1
1,24.0,48216.65298013245,Education,1,4.0,6.0,5.0,4.0,3.0,2.0,6.0,4.0,1
1,24.0,48216.65298013245,Education,0,5.0,5.0,6.0,4.0,7.0,2.0,5.0,5.0,1
1,24.0,48216.65298013245,Education,1,8.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0,1
1,24.0,48216.65298013245,Education,1,6.0,5.0,7.0,5.0,5.0,2.0,5.0,4.0,1
1,24.0,48216.65298013245,Education,1,7.0,6.0,5.0,7.0,3.0,5.0,6.0,2.0,1
1,24.0,48216.65298013245,Education,0,5.0,6.0,6.0,4.0,7.0,6.0,5.0,2.0,1
1,24.0,48216.65298013245,Education,0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,2.0,1
1,24.0,48216.65298013245,Education,0,3.0,4.0,7.0,3.0,7.0,1.0,3.0,2.0,1
1,24.0,48216.65298013245,Education,1,6.0,6.0,6.0,6.0,5.0,3.0,6.0,2.0,1
1,24.0,48216.65298013245,Education,0,5.0,6.0,7.0,4.0,4.0,3.0,6.0,1.0,1
1,24.0,48216.65298013245,Education,0,4.0,4.0,7.0,3.0,6.0,4.0,4.0,3.0,1
1,24.0,48216.65298013245,Education,0,6.0,5.0,5.0,6.0,7.0,2.0,6.0,2.0,1
1,24.0,48216.65298013245,Education,1,7.0,4.0,7.0,3.0,7.0,5.0,5.0,1.0,1
1,24.0,48216.65298013245,Education,1,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,1
1,24.0,48216.65298013245,Education,0,4.0,6.0,7.0,3.0,6.0,4.0,4.0,1.0,1
1,24.0,48216.65298013245,Education,0,4.0,6.0,7.0,6.0,7.0,2.0,5.0,2.0,1
1,24.0,48216.65298013245,Education,0,3.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0,1
